year,capex,other_capex,capex_total,energy_mwh,revenue_market,cfd_payment,capacity_rev,balancing_rev,fuel,co2,co2_t,vom,start,cycling,fund,fom,sustaining,property_tax,licence_fee,fixed_other,staff_cost,revenue,opex,ebitda,depreciation_tax,decommissioning,ebit_tax,debt_draw,interest,principal,debt_service,taxable_income,cit,fcf_pretax,fcf_posttax,equity_cf,dscr,local_property_tax_host,local_property_tax_neighbours,local_cit_gmina,local_cit_powiat,local_cit_wojewodztwo,pit_paid_staff,local_pit_gmina,local_pit_powiat,local_pit_wojewodztwo,local_total,state_cit,state_fund_contribution,state_eua_revenue,cfd_cost_to_state,operating
2051,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,103.2825,0.0,760.3842313912596,0.0,0.0,0.0,0.0,760.3842313912596,144.47300396433934,863.6667313912596,719.1937274269203,719.1937274269203,,6.384,6.384,12.166147702260155,12.926531933651415,17.48883732199897,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,56.31383349177508,144.47300396433934,40.604499936,0.0,0.0,True
2052,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,103.2825,0.0,760.3842313912596,0.0,0.0,0.0,0.0,760.3842313912596,144.47300396433934,863.6667313912596,719.1937274269203,719.1937274269203,,6.384,6.384,12.166147702260155,12.926531933651415,17.48883732199897,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,56.31383349177508,144.47300396433934,40.604499936,0.0,0.0,True
2053,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,103.2825,0.0,795.1991491722656,0.0,0.0,0.0,0.0,795.1991491722656,151.08783834273046,898.4816491722656,747.3938108295351,747.3938108295351,,6.384,6.384,12.72318638675625,13.518385535928516,18.289580430962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,58.263468887511415,151.08783834273046,41.98482288000001,0.0,0.0,True
2054,0.0,0.0,0.0,2245572.0,1085.4906555173372,0.0,0.0,0.0,51.648156000000014,0.0,0.0,17.964575999999997,0.0,0.0,38.534015520000004,114.0,33.7041,12.768,5.427453277586686,0.0,24.0,1085.4906555173372,274.0463007975867,811.4443547197505,103.2825,0.0,708.1618547197505,0.0,0.0,0.0,0.0,708.1618547197505,134.5507523967526,811.4443547197505,676.8936023229979,676.8936023229979,,6.384,6.384,11.33058967551601,12.03875153023576,16.287722658554262,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,53.389380398170566,134.5507523967526,38.534015520000004,0.0,0.0,True
2055,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,103.2825,0.0,760.3842313912596,0.0,0.0,0.0,0.0,760.3842313912596,144.47300396433934,863.6667313912596,719.1937274269203,719.1937274269203,,6.384,6.384,12.166147702260155,12.926531933651415,17.48883732199897,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,56.31383349177508,144.47300396433934,40.604499936,0.0,0.0,True
2056,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,103.2825,0.0,795.1991491722656,0.0,0.0,0.0,0.0,795.1991491722656,151.08783834273046,898.4816491722656,747.3938108295351,747.3938108295351,,6.384,6.384,12.72318638675625,13.518385535928516,18.289580430962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,58.263468887511415,151.08783834273046,41.98482288000001,0.0,0.0,True
2057,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,57.135000000000176,0.0,806.5317313912594,0.0,0.0,0.0,0.0,806.5317313912594,153.2410289643393,863.6667313912596,710.4257024269203,710.4257024269203,,6.384,6.384,12.904507702260151,13.711039433651411,18.550229821998965,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,58.898093491775064,153.2410289643393,40.604499936,0.0,0.0,True
2058,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2059,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,43.95,0.0,854.5316491722656,0.0,0.0,0.0,0.0,854.5316491722656,162.36101334273047,898.4816491722656,736.1206358295351,736.1206358295351,,6.384,6.384,13.67250638675625,14.527038035928516,19.654227930962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,61.586088887511416,162.36101334273047,41.98482288000001,0.0,0.0,True
2060,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2061,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2062,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,43.95,0.0,854.5316491722656,0.0,0.0,0.0,0.0,854.5316491722656,162.36101334273047,898.4816491722656,736.1206358295351,736.1206358295351,,6.384,6.384,13.67250638675625,14.527038035928516,19.654227930962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,61.586088887511416,162.36101334273047,41.98482288000001,0.0,0.0,True
2063,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2064,0.0,0.0,0.0,2245572.0,1085.4906555173372,0.0,0.0,0.0,51.648156000000014,0.0,0.0,17.964575999999997,0.0,0.0,38.534015520000004,114.0,33.7041,12.768,5.427453277586686,0.0,24.0,1085.4906555173372,274.0463007975867,811.4443547197505,43.95,0.0,767.4943547197505,0.0,0.0,0.0,0.0,767.4943547197505,145.8239273967526,811.4443547197505,665.620427322998,665.620427322998,,6.384,6.384,12.279909675516008,13.047404030235759,17.652370158554263,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,56.712000398170574,145.8239273967526,38.534015520000004,0.0,0.0,True
2065,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,43.95,0.0,854.5316491722656,0.0,0.0,0.0,0.0,854.5316491722656,162.36101334273047,898.4816491722656,736.1206358295351,736.1206358295351,,6.384,6.384,13.67250638675625,14.527038035928516,19.654227930962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,61.586088887511416,162.36101334273047,41.98482288000001,0.0,0.0,True
2066,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2067,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2068,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,43.95,0.0,854.5316491722656,0.0,0.0,0.0,0.0,854.5316491722656,162.36101334273047,898.4816491722656,736.1206358295351,736.1206358295351,,6.384,6.384,13.67250638675625,14.527038035928516,19.654227930962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,61.586088887511416,162.36101334273047,41.98482288000001,0.0,0.0,True
2069,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2070,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2071,0.0,0.0,0.0,2446668.0000000005,1182.698773921875,0.0,0.0,0.0,56.273364000000015,0.0,0.0,19.573344000000002,0.0,0.0,41.98482288000001,114.0,33.7041,12.768,5.9134938696093755,0.0,24.0,1182.698773921875,284.2171247496094,898.4816491722656,43.95,0.0,854.5316491722656,0.0,0.0,0.0,0.0,854.5316491722656,162.36101334273047,898.4816491722656,736.1206358295351,736.1206358295351,,6.384,6.384,13.67250638675625,14.527038035928516,19.654227930962108,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,61.586088887511416,162.36101334273047,41.98482288000001,0.0,0.0,True
2072,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
2073,0.0,0.0,0.0,2366229.6,1143.8155265600599,0.0,0.0,0.0,54.42328080000001,0.0,0.0,18.9298368,0.0,0.0,40.604499936,114.0,33.7041,12.768,5.7190776328003,0.0,24.0,1143.8155265600599,280.1487951688003,863.6667313912596,43.95,0.0,819.7167313912596,0.0,0.0,0.0,0.0,819.7167313912596,155.74617896433932,863.6667313912596,707.9205524269203,707.9205524269203,,6.384,6.384,13.115467702260155,13.935184433651415,18.853484821998972,2.1885577689243023,0.7219482071713146,0.2062709163346613,0.03609741035856573,59.63645349177508,155.74617896433932,40.604499936,0.0,0.0,True
