year,capex,other_capex,capex_total,energy_mwh,revenue_market,cfd_payment,capacity_rev,balancing_rev,fuel,co2,co2_t,vom,start,cycling,fund,fom,sustaining,property_tax,licence_fee,fixed_other,staff_cost,revenue,opex,ebitda,depreciation_tax,decommissioning,ebit_tax,debt_draw,interest,principal,debt_service,taxable_income,cit,fcf_pretax,fcf_posttax,equity_cf,dscr,local_property_tax_host,local_property_tax_neighbours,local_cit_gmina,local_cit_powiat,local_cit_wojewodztwo,pit_paid_staff,local_pit_gmina,local_pit_powiat,local_pit_wojewodztwo,local_total,state_cit,state_fund_contribution,state_eua_revenue,cfd_cost_to_state,operating
2057,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,118.95000000000027,0.0,331.06397433053303,0.0,0.0,0.0,0.0,331.06397433053303,62.902155122801275,450.0139743305333,387.111819207732,387.111819207732,,66.0,66.0,5.2970235892885285,5.6280875636190615,7.61447140960226,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,154.35666884239032,62.902155122801275,82.59299999999999,0.0,0.0,True
2058,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2059,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,91.5,0.0,411.9993061757816,0.0,0.0,0.0,0.0,411.9993061757816,78.27986817339851,503.4993061757816,425.2194380023831,425.2194380023831,,66.0,66.0,6.591988898812506,7.003988204988288,9.475984042042978,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,158.88904742572421,78.27986817339851,87.381,0.0,0.0,True
2060,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2061,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2062,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,91.5,0.0,411.9993061757816,0.0,0.0,0.0,0.0,411.9993061757816,78.27986817339851,503.4993061757816,425.2194380023831,425.2194380023831,,66.0,66.0,6.591988898812506,7.003988204988288,9.475984042042978,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,158.88904742572421,78.27986817339851,87.381,0.0,0.0,True
2063,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2064,0.0,0.0,0.0,2291400.0,1107.6435260380995,0.0,0.0,0.0,91.65599999999999,0.0,0.0,34.370999999999995,0.0,0.0,80.199,246.0,94.60799999999999,132.0,5.5382176301904975,0.0,95.0,1107.6435260380995,684.3722176301904,423.27130840790903,91.5,0.0,331.77130840790903,0.0,0.0,0.0,0.0,331.77130840790903,63.036548597502716,423.27130840790903,360.23475981040633,360.23475981040633,,66.0,66.0,5.308340934526544,5.640112242934454,7.630740093381908,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,154.3962795507234,63.036548597502716,80.199,0.0,0.0,True
2065,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,91.5,0.0,411.9993061757816,0.0,0.0,0.0,0.0,411.9993061757816,78.27986817339851,503.4993061757816,425.2194380023831,425.2194380023831,,66.0,66.0,6.591988898812506,7.003988204988288,9.475984042042978,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,158.88904742572421,78.27986817339851,87.381,0.0,0.0,True
2066,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2067,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2068,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,91.5,0.0,411.9993061757816,0.0,0.0,0.0,0.0,411.9993061757816,78.27986817339851,503.4993061757816,425.2194380023831,425.2194380023831,,66.0,66.0,6.591988898812506,7.003988204988288,9.475984042042978,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,158.88904742572421,78.27986817339851,87.381,0.0,0.0,True
2069,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2070,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2071,0.0,0.0,0.0,2496600.0,1206.8354835937503,0.0,0.0,0.0,99.86399999999999,0.0,0.0,37.449,0.0,0.0,87.381,246.0,94.60799999999999,132.0,6.034177417968752,0.0,95.0,1206.8354835937503,703.3361774179687,503.4993061757816,91.5,0.0,411.9993061757816,0.0,0.0,0.0,0.0,411.9993061757816,78.27986817339851,503.4993061757816,425.2194380023831,425.2194380023831,,66.0,66.0,6.591988898812506,7.003988204988288,9.475984042042978,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,158.88904742572421,78.27986817339851,87.381,0.0,0.0,True
2072,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2073,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,91.5,0.0,358.5139743305333,0.0,0.0,0.0,0.0,358.5139743305333,68.11765512280132,450.0139743305333,381.89631920773195,381.89631920773195,,66.0,66.0,5.736223589288533,6.094737563619066,8.245821409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.89386884239033,68.11765512280132,82.59299999999999,0.0,0.0,True
2074,0.0,0.0,0.0,2325600.0,1124.1755189640412,0.0,0.0,0.0,93.024,0.0,0.0,34.884,0.0,0.0,81.396,246.0,94.60799999999999,132.0,5.6208775948202065,0.0,95.0,1124.1755189640412,687.5328775948201,436.6426413692211,91.5,0.0,345.1426413692211,0.0,0.0,0.0,0.0,345.1426413692211,65.57710186015201,436.6426413692211,371.0655395090691,371.0655395090691,,66.0,66.0,5.522282261907538,5.867424903276759,7.938280751492085,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,155.14507419655686,65.57710186015201,81.396,0.0,0.0,True
2075,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,0.0,0.0,450.0139743305333,0.0,0.0,0.0,0.0,450.0139743305333,85.50265512280133,450.0139743305333,364.51131920773196,364.51131920773196,,66.0,66.0,7.200223589288533,7.650237563619067,10.350321409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,161.01786884239033,85.50265512280133,82.59299999999999,0.0,0.0,True
2076,0.0,0.0,0.0,2359800.0,1140.7075118899832,0.0,0.0,0.0,94.392,0.0,0.0,35.397,0.0,0.0,82.59299999999999,246.0,94.60799999999999,132.0,5.703537559449916,0.0,95.0,1140.7075118899832,690.6935375594499,450.0139743305333,0.0,0.0,450.0139743305333,0.0,0.0,0.0,0.0,450.0139743305333,85.50265512280133,450.0139743305333,364.51131920773196,364.51131920773196,,66.0,66.0,7.200223589288533,7.650237563619067,10.350321409602266,14.873041168658695,2.8577116533864535,0.816489043824701,0.14288558266932266,161.01786884239033,85.50265512280133,82.59299999999999,0.0,0.0,True
