year,energy_mwh,revenue_market_pln,cfd_payment_pln,capacity_rev_pln,balancing_rev_pln,fuel_cost_pln,co2_cost_pln,co2_t,vom_cost_pln,start_cost_pln,cycling_cost_pln,fund_cost_pln,fom_multiplier,capture_price,x_hours_at_min,x_curtailed_mwh,x_price_mean,x_neg_hours,x_avail_mean
2059,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,290,0.9800000000000003
2060,2366229.6,658664948.486392,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.3605396899743,0,0.0,280.0,290,0.9477808219178083
2061,2366229.6,658655105.9190555,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.3563800905269,0,0.0,280.0,290,0.9477808219178083
2062,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,290,0.9800000000000003
2063,2366229.6,658635420.7843823,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.34806089163214,0,0.0,280.0,290,0.9477808219178083
2064,2245572.0,626046012.345449,0.0,0.0,0.0,51648156.000000015,0.0,0.0,17964576.0,0.0,0.0,38534015.52,1.0,278.79133349785667,0,0.0,280.0,290,0.8994520547945208
2065,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,290,0.9800000000000003
2066,2366229.6,658605893.0823727,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.33558209328993,0,0.0,280.0,290,0.9477808219178083
2067,2366229.6,658596050.515036,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.3314224938425,0,0.0,280.0,289,0.9477808219178083
2068,2446668.0000000005,685067040.0000001,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,280.0,0,0.0,280.0,289,0.9800000000000003
2069,2366229.6,658576365.380363,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.32310329494777,0,0.0,280.0,289,0.9477808219178083
2070,2366229.6,658566522.8130264,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.31894369550037,0,0.0,280.0,289,0.9477808219178083
2071,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,288,0.9800000000000003
2072,2366229.6,658546837.6783533,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.3106244966056,0,0.0,280.0,288,0.9477808219178083
2073,2366229.6,658536995.1110168,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.3064648971582,0,0.0,280.0,288,0.9477808219178083
2074,2279088.0,633901231.1525275,0.0,0.0,0.0,52419024.000000015,0.0,0.0,18232704.0,0.0,0.0,39109150.08,1.0,278.1381110130576,0,0.0,280.0,288,0.9128767123287673
2075,2366229.6,658517309.9763436,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.29814569826345,0,0.0,280.0,288,0.9477808219178083
2076,2366229.6,658507467.4090071,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.29398609881605,0,0.0,280.0,288,0.9477808219178083
2077,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,288,0.9800000000000003
2078,2366229.6,658487782.274334,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.28566689992124,0,0.0,280.0,287,0.9477808219178083
