draw,capex_mult,delay_years,price_mult,gas_mult,eua_mult,cf_adj,wacc_adj,fom_mult,npv_S1a_smr_cfd,lcoe_S1a_smr_cfd,irr_S1a_smr_cfd,npv_S2_smr_dynamic,lcoe_S2_smr_dynamic,irr_S2_smr_dynamic,npv_S3a_gas_ccgt,lcoe_S3a_gas_ccgt,irr_S3a_gas_ccgt,npv_S3b_gas_ocgt,lcoe_S3b_gas_ocgt,irr_S3b_gas_ocgt
71,1.1723732219626752,0.7182089141104002,1.0536423746537986,1.2523310246069645,0.9191933253201994,-0.021927116489931953,0.000609537795694429,0.9057209751358164,-1760.3611854853493,557.2077184001361,0.04246669113784509,-7335.128320445962,735.1603874992151,0.023524192988004552,-1921.8173914110935,1134.5884881278298,,-1093.338063524562,2160.738293550655,
72,1.103018049525749,1.4213908166847375,0.9377255903142551,0.9222667734249401,1.2512966776673429,-0.001956436039744665,0.0015317801315274746,1.0070148053254,-1272.1213033504735,538.6081684061554,0.04517658327708687,-7672.129404931295,706.5175053730504,0.01742306935751996,-2098.444925189349,1628.839291353871,,-1171.9011329732687,2734.7818653675886,
73,1.1847000444810447,1.3762331003952073,0.995257449476325,1.1145918104109032,1.0054373496001485,-0.005080217510002531,-0.002344849529755371,1.3080837686890057,-2043.368175893364,559.693681201655,0.03845568979278927,-8323.13785785554,733.8803757727134,0.014859734662104834,-2154.1801118078506,1261.2670114627992,,-1217.0578673304635,2359.927128637739,
74,1.0440442831331045,2.2843483916216147,1.1487532851658933,0.80927780496697,0.9231340455310917,-0.01473417637519761,-0.0029109192577712944,1.4008810832142118,-891.5057777643044,534.5268929639343,0.042856254322695325,-5784.039845591757,698.9079553351962,0.028309542397277808,-488.81793405887413,587.4385105161693,0.0394604396193335,-592.8976257900429,938.7141190337787,-0.007574796291304537
75,1.0046977934649413,0.657605306427417,0.8927307641534741,1.2358847003665643,1.0142040346420242,0.017938732328868646,0.010485590012386456,1.3573275253891253,-2141.770956210472,579.3238528818672,0.04725436065649655,-7730.218816886703,743.9579296758875,0.013108312138225983,-2172.4697265938044,2723.245140410521,,-1221.5168309949297,3776.637020136386,
76,1.2055119708304627,1.7729839618172907,1.105217509264272,1.3518017923283547,1.085262728551814,0.001517970101176002,0.0007257541030220409,1.0356889025063656,-2240.0340956337554,575.4551913831863,0.04063466190590925,-7241.387649057184,764.3404498832024,0.025063063439247885,-2082.9165609518286,1512.5067683271627,,-1168.8085683002134,2625.368503715069,
77,0.9270785299053939,0.09260236466945608,0.980167012853393,0.9711784467677276,1.0647821241476199,-0.02613023720679809,0.008882482138212326,0.9829608763596477,-705.9006075303765,527.3389334460865,0.05446742435291983,-6065.883199725006,673.7378469105412,0.02706242394635063,-1736.1817077477237,1077.3290156271642,,-999.5620627000055,2074.528620196582,
78,1.37973246715626,1.7660668312534653,0.9809847762637445,1.1128846143509745,0.9743909169851137,-0.001977119012782698,0.004186231083382785,1.1502557240644977,-4978.991202359713,669.9769647111451,0.03196930119641685,-10202.728838955049,892.8256175397928,0.010227470711161759,-2265.250519950314,1326.8727266292437,,-1282.568988404571,2496.599679538971,
79,0.9738692346022186,0.6908382113100683,0.9388185581288835,0.9168450780723263,1.1035625337571058,0.008715469677823919,-0.008281160837566609,1.301238629734071,1560.2541881851243,458.29488555453156,0.049071124357248266,-6287.903965096861,595.7702723623328,0.01860759422657961,-2020.1143377487977,1172.4415605380675,,-1134.4263804995937,2176.696497304909,
80,1.249481704331942,1.7449483627901814,0.9700273441346393,1.205299277078806,1.1331858610062697,0.004430499258854442,-0.0029702078087103225,1.3704415046882177,-2834.485516802095,581.9321413609073,0.03475467672183711,-9079.726319065607,772.5027203864968,0.010476920515773135,-2416.9039017983127,2139.553477671593,,-1344.3344450426368,3318.3532168417996,
81,0.9338964460386548,1.0001854420052834,1.0277555396673999,1.118852161970542,1.0242492351268382,0.012963877585888548,0.0072969741827587,1.1276159650029074,-538.9085369364857,522.2363729284443,0.05405786487719969,-5626.933258661026,671.2059086678382,0.0303733126970398,-1778.0812985055331,1136.7927908011052,,-1022.0131908288104,2161.8931546181057,
82,1.3356738187985933,1.0801666396645764,0.9445972083634944,1.1553231758057838,0.8639155168134407,-0.01317086411173976,-0.0009710174582386027,1.306591339386348,-4065.285752732386,618.511824725265,0.03158085050645522,-10392.091789755175,817.2283603754134,0.00615412220957866,-2337.3018954550794,1351.4657041323162,,-1312.3315537849733,2483.777982518637,
83,0.8720448946969909,0.3575696277496478,1.0527640019122861,1.0253897259892233,0.9103240575401821,-0.018077645928655066,-0.008064956000682147,1.3813086918577162,2376.2879104995363,444.6078472453173,0.05394388831858264,-4452.704173051339,566.5320470149867,0.03017306187512108,-1434.6219368165061,763.7304654515588,,-919.4422335262464,1495.7057820694527,
84,0.9973401637629509,2.0525320115391708,1.0188554413052575,1.2007581153749747,1.234885113477297,-0.0015018643845051555,-0.000551248404960002,0.9796163573328533,38.51193143089513,499.35726872408577,0.04964487346518825,-5784.674779437651,657.9470024872638,0.027306925373461605,-2017.9774281942653,1878.6039037443818,,-1119.0444250835053,2958.3394092578505,
85,0.8579968915426065,0.7776778246517064,0.9894447111302278,0.8597572043234734,0.8730782152724955,-0.004285658933207828,0.007857465192128727,0.9609789026430156,183.46577674576702,495.40335045261304,0.05904097520529707,-5078.068413112754,636.5904236236615,0.03209659745004682,-1207.787354180314,672.5996515505806,,-813.4087278342402,1293.4296100159477,
86,1.3108029891212951,1.5035471364050408,1.1021150481003175,1.0668791623887421,0.8420023925839437,-0.001031081090358231,0.0009874211930763054,0.9651312563795906,-3246.0899343382725,607.0409608240291,0.03715434898654219,-8213.358802046987,811.5490953587365,0.022171392015031183,-1434.461498038432,737.5229633627206,,-976.6535168887355,1411.4078405822454,
87,0.917412905388541,0.7029978124128383,1.0195272945545744,0.8260462646460172,0.9574049849669346,-0.02237205388587889,-0.007688666484355802,1.1063801646640692,2081.0633633323196,445.80936424890166,0.05243236215671264,-4864.777043309447,579.9329645607369,0.02833600160854101,-1184.6777650040733,662.9148344369418,,-830.8891337720733,1253.1837627285136,
88,1.1591770397398453,2.3043255925870056,1.0382371081956565,1.344995657133616,1.0933612782669255,-0.011118841898448292,0.0003023402992842327,0.9739835981054259,-1812.5152875949407,559.7711804976815,0.04185472774338323,-7300.167682182099,744.1474902563108,0.02220338238995368,-2144.900022145539,1901.5784626293873,,-1189.5412503679797,3009.3887089670193,
89,1.1077688016052307,1.0623019475016586,1.0818449180114724,1.0025489043806142,0.790424729767901,-0.01664168240030424,-0.005229138824524875,1.2431231726578247,-569.1198334131797,519.7376410046861,0.04225411615766302,-6577.461043472781,680.7243204834556,0.023871651889668128,-1121.1506859912083,655.351358216869,,-861.0493659734028,1193.4570855126522,
90,1.275179016457571,1.2517558157211288,0.8832036182250115,1.0787195610320328,0.8266897325072049,-0.03255434387908551,0.008305864958326395,1.0817951157894565,-4694.292545019539,669.3236349822416,0.03436918757624976,-10293.284881662983,879.3701553214198,0.004867188063492678,-2220.6043221990435,1406.0214242863656,,-1248.5374984513833,2541.488841173344,
91,1.17880544356128,2.523923967963843,0.9686483074806429,1.17297519589414,0.9510917078352621,-0.017559320443132985,-0.004612613428339578,0.9708002332218608,-1445.6012434262987,540.5475962322761,0.03913124753718322,-7780.163350512304,731.0638604988279,0.016002471151138932,-2125.9699809946405,1394.2444506071104,,-1178.7804128382334,2431.381898004919,
92,0.8938551809797676,0.7089040747308891,1.0774047154049238,1.3109925929042179,1.2488906356615244,0.018692624312151573,0.005398520807543654,1.0558126501499727,431.7982827656437,490.5140742232893,0.0579652178670347,-4601.464508494724,630.3709336522398,0.037444370529371426,-1895.1148577119025,1874.8029011146689,,-1059.8917261903578,2979.084480253144,
93,1.1498356789393833,1.429580142356946,0.9098434388362209,0.9918534870846798,0.961681558210719,-0.029396540848296137,-0.0035099916920737374,1.3447409212595305,-2040.1215875626533,555.9857015446886,0.03699316890086528,-8917.635712377423,729.6107552579169,0.006857068656144767,-2203.3191945400013,1259.9111060027703,,-1236.9444048617327,2332.0823598349675,
94,0.8833681974279874,1.0091941442342631,1.0788212354219917,0.9858761197546277,0.8448052656010456,0.012514796022439989,0.005908100788595154,0.8954799877455696,661.4407491519585,481.4483561343382,0.0598832668399192,-4332.424989724583,620.6953208390049,0.039797612697966014,-993.2557996334779,669.0184571062944,0.00016429060909894735,-736.5401313099576,1232.8044206284426,
95,1.0124221950032088,1.588710998776647,1.089983345947251,0.9645304131866849,0.9172586796955785,-0.02683542379814376,0.002239913883513694,1.3312635985558219,-1586.2354994176999,559.9139925555914,0.04377256193838295,-6223.42973142937,730.0650052476856,0.02555252440985735,-1252.6310761788088,709.473594546038,,-887.2121415004872,1336.8209528377815,
96,1.2146434128827253,0.7719670894277532,1.1372716914458438,1.0593207871934527,1.0724339265555967,0.0021811626909982243,-0.0016960409534001776,1.0453982212247555,-1590.4606966317008,551.4617882293086,0.041501307499077475,-6917.038294640287,726.9521172879548,0.027347237071764247,-1608.556533099078,868.1842235949804,,-1012.0138912975161,1692.161761028185,
97,1.0988450839111361,1.9743053823968773,1.192113502571678,1.1068678660003963,0.7705165398669285,-0.024045029892746827,0.006475644504009502,0.8837422209994863,-2144.9382094056277,587.0474818253294,0.04533982560757015,-5916.53373434451,773.1966101646188,0.03428138589181348,-728.8088431392235,654.0918447162345,0.0326714284605839,-665.5828230192477,1100.7266424759746,-0.007676946532400816
98,0.8975154278261539,0.3856311881090045,1.1202322910659839,0.9790978480832317,1.2113682024281358,-0.019303974414819194,0.00820496880432096,1.136858344588425,-406.12137624283935,521.4673397704022,0.055679799447284684,-4821.153986888003,661.5938732206756,0.0377073192407181,-1490.002229500559,937.5419325545231,,-915.9091088223197,1815.8369709514982,
99,1.0907450520825994,1.4663011274784405,1.0422738717342108,1.2766058638803905,1.1813607382292397,-0.015855988235879102,0.01151123167488158,1.0891573022675856,-2954.936579918854,618.2853716135262,0.04449260064537843,-7364.153657019045,799.6457523163864,0.023721677939968957,-2063.762604034504,1971.9000025154912,,-1161.9268622845657,3153.7720410591996,
100,0.784180168669773,1.3680890400292431,1.0675039157076727,0.9563225419065013,0.9023116790681244,0.01169332817275735,0.003989096416053016,1.3249465353505072,1122.56263713296,469.1113546648425,0.061223766755447086,-3963.9540720982445,594.666039415893,0.03817900920633196,-1117.9383352604111,693.7525507016968,,-794.4756167878292,1311.291935100668,
101,1.1522155390478037,0.8310067432123311,1.0801334291495681,0.8000635596195195,1.0207794318595234,0.019643981013814715,0.000885523119019991,1.0221059504159749,-1220.4559866438613,540.5625395347687,0.045218532352130816,-6787.440534469282,708.9668543068602,0.02718623278840906,-1150.2910946042125,668.7441002266429,-0.006030176136191017,-856.673409114874,1210.0311890150651,
102,0.8919217851466119,1.0845460148769943,1.1269358109658647,1.0586666877166544,1.1655236430154123,-0.003246894883505727,-0.004736445524860399,1.1934189885073696,1914.3098793505374,453.3408293392113,0.0549861894721253,-3822.4810281918335,584.7727675005902,0.03782751998691497,-1537.9990716094044,944.824871478398,,-931.2286077514478,1809.3519822140925,
103,0.8475947255509114,2.2151135693344846,0.9566236513150319,0.9982405546988657,0.9735566757004315,0.01757295691126754,0.012560560792454439,1.050255763219487,-605.500106321693,525.5264195636962,0.05832445780861359,-5369.16610201444,677.4383880159025,0.029268334085758504,-1686.5470697718736,1056.472100679704,,-973.3896662571226,2047.6428484052128,
104,1.0029660546378794,1.9642751179010327,1.0476513801924663,1.0274964463747922,0.8076184001789861,-0.018537100225186176,0.004375949183401319,1.3486437490345136,-1789.278897181365,568.1241314677504,0.04437776649785154,-6504.129538588122,738.9414067334653,0.023197915549607546,-1395.2543473022351,721.7216715520647,,-934.0240308287194,1407.0279112740022,
105,1.2815191987308725,0.8977509733741337,1.0427158125035318,0.8634139834022869,0.9976425222626242,-0.03020422589332456,0.002520521953802658,1.0302342187922682,-3634.6300948958697,620.0881136691542,0.03609385252812466,-8872.462699240317,818.3664063242941,0.017231009083165272,-1579.0874290726833,750.0441182223066,,-1026.96921804657,1458.8127064191872,
106,1.3439721216824414,2.4329016086113997,0.9990203069984512,1.2971633316187727,0.8115700278497704,-0.021527861699856057,-0.002811554349717851,0.9428271299057576,-3237.6960953801145,595.2756814507655,0.03408590988480669,-9282.069808447013,802.5505432947883,0.01378288408397167,-2196.8804423734646,1283.778857240934,,-1226.7944909189898,2369.1805891428653,
107,1.2707360691934564,2.3837105525413627,1.0623000387695545,1.1536194612964543,0.9418414554180173,0.004764896722801986,0.008704923048369303,1.2197169986112546,-4508.416028658771,672.8164192841879,0.03624059680223275,-8783.084236375953,885.5551496012802,0.01829050230840627,-1965.2810721286055,1042.0524086025098,,-1158.0222737664521,2070.436103275902,
108,0.9709269562036822,1.6508944888140986,0.9081176627088849,1.2035055991992396,0.9373909596830452,0.0035875058032650772,6.96085150028447e-05,1.2758373734653516,-468.917508328869,512.8967543062979,0.04752630432269752,-6853.523383071133,670.3287426827694,0.0156679644517742,-2128.8599856511887,1899.1123252574127,,-1181.1551873462922,2947.91320435175,
109,1.2096202944673005,1.8174018395971252,1.1971965603763162,1.0227588306323285,1.0603647123631215,-0.010001574254524866,0.007995981756194714,1.2951727364039851,-4029.6924234183016,660.3732449122145,0.037745674896344665,-7446.513436544713,864.3121609243661,0.026971165300650128,-1327.6719740182914,785.4040469107822,,-941.3889421459075,1465.0796133728604,
110,1.3292002703580377,1.69129128336054,1.0756155080310656,1.1095825233692675,0.9959446577823383,-0.013342884456899684,-0.006975851927619807,1.1633787623671639,-2504.3910751212466,568.933574817335,0.033559828634334425,-8548.382261329061,764.351164707362,0.017027554790212944,-1979.189057312156,968.6856603642005,,-1167.2085651869372,1913.5077090931811,
111,1.0431648057650014,2.8516461767086576,1.001890324345451,1.1435191360251225,0.8827531902481638,-0.0028595003455315626,-0.003173979897382862,1.2791789889021616,-804.0313149550543,525.4525641753495,0.04294269424212817,-6655.187899411142,697.0035739998683,0.019747710844948002,-1918.9990860797495,1025.1761995227882,,-1102.055928544923,1999.724565814534,
112,1.2537598509415582,2.099476454495939,1.0295306884945057,1.0357377365138087,0.9554286913404639,-0.007508219071741394,0.002602811208865588,1.2517662648515353,-3693.882668554897,625.62483237485,0.03545145456027579,-8761.825778146898,828.1019007366061,0.015448687203465311,-1929.470699439944,936.854191567108,,-1148.666570085765,1885.6694949576931,
113,0.9196847359786492,1.2765220130281687,1.0622350550121866,0.8120553142103579,0.9003993202153282,-0.02473581746184212,0.00169149370992191,1.143703071426228,40.931097731950715,502.9142911647115,0.051921341713429596,-5212.002371078142,649.0254559200808,0.030807164410406516,-834.8721270290517,605.8702358226137,0.01396892644922061,-707.0434205288939,1045.1152407108748,
114,1.1013226732391952,1.0534522655722003,0.8452424940371318,0.8513535625061392,1.0909286538855434,-0.004243790579941592,0.006108702604176378,1.0681314755828915,-2249.0913988182288,574.2629664303456,0.04382379475178437,-8648.305663782812,750.5276768993689,0.008696382891090827,-2131.8182016065693,1616.6767908038626,,-1193.2995293989525,2728.315313916823,
115,1.1981614456386578,1.4487982480671624,0.9795785446507029,1.0218372320140106,0.9766484616231846,-0.028151904726371163,-0.009510491056925563,0.8341389321665948,179.21658237835132,491.7702039170773,0.041193948330724865,-7538.617369840565,658.9544803500013,0.018075784027371797,-1946.9568214208412,1006.4142840937551,,-1103.1698438470582,1943.904879188796,
116,1.3130244720344955,0.5109143940927144,0.9711869513750244,1.0626925250878596,1.2762623036027614,0.007638605131290072,0.00427057110523095,1.1104872282972624,-3940.225172369937,627.6255293583372,0.0362061045565218,-9681.279361091849,826.3810869298414,0.012672824096286554,-2337.7094102669885,2101.517730262886,,-1308.580689382655,3320.3727933617915,
117,1.035042234919781,0.8911836868512136,1.0378198056722832,1.0328809166107156,0.8352683898706759,-0.028532315088894932,-0.006230747244535623,1.145119408764221,381.0948114729373,491.63485567509775,0.04552129616517139,-6109.176680187424,643.7241004889331,0.023907798667332014,-1456.0454492796914,735.6961776256849,,-941.2384424529164,1440.8261082048543,
118,0.7975440377019763,0.4565991600725879,1.0009461740362786,1.0645557826676937,0.9140694944239369,0.01843113484289857,-0.005133110026445008,1.0478808419316188,3820.518576387428,402.06406141258805,0.06600081414752525,-3477.3668701273664,512.6233180730867,0.03755685303782264,-1556.4712456320192,892.774004018092,,-909.1774493121382,1727.7814860535357,
119,1.261562600049194,1.2335684503380149,0.9734660045156724,1.2087712687199206,0.8285198238097912,-0.031733503603742025,-0.00019094958119098351,1.1089759935443366,-3227.2920063940064,598.560011187684,0.03538408870646765,-9247.583798277406,791.1664649953407,0.011914978609160127,-2157.6883213406336,1227.1814610266756,,-1214.7556142246815,2307.6207072730235,
120,1.2245000691322876,2.372939124074354,0.9318445599646774,1.2380772821282706,0.9297585652750389,-0.017246388138356362,0.00023596102098163638,0.9938167811591436,-2699.054110151117,583.8795365452991,0.03783837654181947,-8831.209739983096,780.197706643684,0.012053629102063014,-2251.068515735133,1876.2404373428383,,-1245.423239689394,2954.123399548689,
121,0.8748095690405656,0.8564064046131725,1.0412779184937946,0.8404188226369533,0.9272090471942674,-0.01041767964646114,0.002035365888024219,1.2470120829825906,395.26008268658836,491.50094169031723,0.054352455328801993,-5006.8213861422455,630.2266751653184,0.03083934671446074,-1079.5751096259162,651.3378856853336,,-797.5502925627727,1199.1139076153838,
122,1.1287456931223232,2.074763752543093,1.0157827069717837,0.8882389925803601,1.1719359269541396,-0.03476959255141512,-0.006827969662593643,0.9348133837327981,-333.6091851768222,508.4729770280789,0.04174824265133832,-6896.318072427939,680.9622525614265,0.020728103205652965,-1830.3163636538773,979.0050525046144,,-1062.2575109407717,1890.6974831196817,
123,1.2259517521625645,0.4632294726257945,1.164752417269485,0.8390801182123379,0.9855842306326572,-0.01698654389443615,-0.007204637325974088,1.263116368331114,-1058.4685862125282,533.7509151866124,0.038638194215368286,-6852.3327614944055,697.5363275794126,0.02566400691482886,-717.468098471514,626.4271924273563,0.024522448849191046,-723.2436547910252,1038.3920197051316,
124,1.0254380166484691,1.178120457663914,0.9149163485711913,1.1962746725242295,1.2158336972859334,-0.011908522967501417,0.011843626298720798,1.0119052239543356,-2259.0666745124754,587.651057406996,0.04796973409550452,-7507.917157674702,760.4193549877509,0.01764202341904238,-2104.478919553136,3036.0757507332078,,-1181.1525932168356,4142.186072214491,
125,1.201378797676011,2.3235700528764562,0.9229366808776721,1.1690920836466354,1.1264481198263718,-0.025374665720198846,-0.0003516244845447776,1.2890967184696154,-3117.28011067183,597.554832070723,0.03495702317496192,-9151.102106489965,792.5090903744895,0.007368548026408871,-2374.7553858237657,2453.08824981196,,-1321.0437929238522,3584.311121582786,
126,0.9081409344379796,1.5113686086668623,1.0388225834339588,0.9486575472321417,1.275343223560384,-0.014459156398081846,0.0016707821407605551,0.9569882403898325,374.96594015887683,489.21060485436476,0.053776822392055744,-4954.382845610769,640.0727306876557,0.03202901736063866,-1727.4816878657527,1154.9872872209053,,-987.458879684269,2164.2145270439437,
127,1.095652016734418,1.8561268066527337,0.8726032455986523,0.9617710079579329,0.7860304988505741,0.009352576873812489,0.0030417838454802285,1.0373547258279001,-1678.0838301933147,552.4286869263724,0.044322279509058767,-8041.534570276027,730.823801102356,0.012307508433368839,-1948.8597540497176,963.4643540134965,,-1112.3884410532764,1926.2967388692814,
128,1.069474513733987,1.4621680475388226,1.0906434822169921,1.0068908723685637,0.9980995541964391,0.00952678247211711,0.005157162392313104,1.0614150582295152,-1386.9382781252111,551.0239493062631,0.04789546027343638,-6284.569178957219,715.9028661256968,0.029897991057147594,-1477.9150584348388,810.4413943267965,,-944.9966795358534,1581.72786466191,
129,1.1699885735482334,2.0090977965394705,0.9981387121251486,0.8514725903785704,0.9803257691273037,-0.045240268807679306,0.0018205228495039357,1.0943922785368083,-2953.309058747327,601.9511755649029,0.03745063525274255,-8189.42895238295,798.4295320775373,0.01543209595806344,-1648.5237063474465,771.0149295564204,,-1032.3243386855238,1529.9727527088685,
130,0.9288552055984656,1.101509208403941,1.118537470970119,0.8446186429594378,0.9775689774520475,-0.00010922884917403258,-0.00025785143738526334,0.9403147194599242,1170.6842716164358,469.49590096034484,0.05590818839918098,-4188.526313720664,609.624035837767,0.03891782008760217,-728.1956435704499,628.5491707948388,0.021980263286859605,-649.1711965270454,1081.3859769384553,
131,1.4209363637740018,0.7445663173848684,1.0103614110990449,1.1991609521641409,0.9870928171100377,-0.001204958220490819,0.004700493738315239,0.9853410697793039,-4959.350660481745,663.1396957694684,0.03329588296867692,-10325.69699190316,878.3167534693678,0.01347498995788491,-2268.445467617617,1444.2554526033775,,-1277.1882371294575,2622.816835392975,
132,1.1366528579578281,0.5280706073881009,1.032143782393451,0.9182057489394286,1.0812792762604633,-0.014084725781353051,0.008018608106001274,1.025827116790229,-2791.786418837223,603.6784009469292,0.043181552120136656,-7647.070049367926,786.4964755981265,0.022273604971430456,-1730.3138193365678,914.3939808405503,,-1041.6889019715657,1818.2490002425493,
133,1.1252771334775868,1.1110060427533315,1.1161446788192348,0.8587267464612309,1.0800368748004068,0.0005084636576464727,0.002828499475202771,1.268658841803372,-2061.4008095740683,572.3651192351726,0.0427075766114951,-6871.070045725743,743.8654203693314,0.026417065790234225,-1289.6613143084671,728.2558026913844,,-916.216390539281,1355.9788301442043,
134,0.9909563494598645,1.6698504388712312,1.018198889430649,1.0844104108994224,1.2435220230493536,0.017132903583906716,-0.0030723592842848086,1.179701189272156,459.51055978751367,487.6290521561007,0.04919067390178559,-5751.8306972924975,639.457442751359,0.026093106796268237,-2023.3829337289487,1551.2336887706888,,-1130.1096903087002,2606.53172220168,
135,0.9687777190878659,2.682823858623764,1.153186002549744,0.9085265265339785,0.9244007306488884,-0.008446344856930542,0.0045089638297883036,1.1859293453400828,-1197.6322513234263,550.8399369627912,0.04782142292112105,-5159.01470590037,723.5435703026628,0.03388761617365798,-722.5743097185151,635.9129917765039,0.027334872164372487,-665.6468056977021,1070.3872077417534,
136,1.0932862110688726,1.7804267931880038,0.9964906867132286,1.1947637530066655,1.036383958779473,-0.04475473118113968,0.00330978731571277,1.2110398442657322,-2641.9375456798894,595.6083122706599,0.039446182694191485,-7681.214673759443,783.4239719304016,0.016237322181551033,-2097.7114085458984,1560.8116426532667,,-1176.9557465836263,2665.4665386277416,
137,1.0979968833546179,0.8753732716340988,1.060302177308951,1.1854392236589615,1.1492621591458485,-0.009445921733534687,-0.006876686285494753,1.3600910256488743,-304.24084608761467,511.44263018117385,0.04179480221059133,-6711.4322060298355,668.1808671211522,0.02162634989532296,-2127.0679350814016,1404.5796691858104,,-1193.6898018234594,2486.806122261053,
138,1.1128001402182006,2.084633242265323,0.9437886374262061,0.8969769100747977,1.0146055233391669,0.024747055452366273,0.001300206965994791,1.021183048490063,-1239.506605324744,537.6079037382315,0.04521534953196691,-7480.187182485064,711.6874515724274,0.018543095641822743,-1902.3866171326256,991.0697701248412,,-1096.727008184699,1949.904351996684,
139,0.8816311817587351,1.169430059880443,1.0114546317337354,1.0985436558223944,0.8008196404453924,-0.006732206708719185,-0.005716666585464481,1.1974501192620215,2012.4422353959103,446.74712161854325,0.05467588827236312,-4748.41510668796,576.9442277741058,0.02910644936461965,-1534.2710042528493,798.990070178891,,-934.5645061653192,1582.0671958077683,
140,1.0508032505397416,1.6801722789540356,0.9750369893385564,1.0932355206527296,1.002119221983592,-0.020968320271685586,0.006947885388427407,1.464878612480922,-2921.296542076542,612.2911587992052,0.04016023700977691,-7731.466070314307,796.0421466934963,0.013982875454361658,-2062.761749126956,1327.2893357166913,,-1175.515732517003,2450.8202241186577,
141,1.020463854474282,1.8407159027397852,0.8769432056608477,1.2461121236237418,1.0034282737837712,0.0052407009926951215,-0.001629986188072672,0.9907722850693822,-57.67737480359968,496.5061703811935,0.048078293681531166,-7086.016593964816,657.3868571342814,0.01564104624624959,-2170.411097135061,2670.7377750313126,,-1196.0552532366332,3613.6897014059373,
142,1.2973464366481307,1.1541289182800294,0.993014501911095,1.1077502422453742,1.2035261985760282,-0.009628423513047754,0.006150207683370707,0.9641078932318409,-3996.7852575393817,637.5701977213016,0.03726674129802145,-9326.995208643608,839.818824044183,0.015465565792691377,-2233.836979367095,1841.5803243982327,,-1251.285041316005,3022.9946333870553,
143,0.9618156008291332,0.8633521485719676,0.8550994562653947,1.0862298257486445,1.2018573821492435,-0.025900228783337427,0.00780758975692372,0.9248794152766225,-1129.137260735458,538.2924788101267,0.050887833300156025,-7160.103166408236,699.6404844366433,0.01535227220952416,-2065.9708882334653,2992.3604663964675,,-1152.3429053459129,4054.5197273666417,
144,1.2435623990969527,2.265815663101556,1.0841633780042719,0.9384912418998284,0.8855583241285984,-0.0212218579754354,-0.0009495001956040215,0.9788302364308096,-2543.028118597575,582.35952470026,0.038037775852262236,-7768.923275615536,778.232548198552,0.021770629840236453,-1235.2659408545994,678.7927866738864,,-901.473705408504,1246.8413026717335,
145,1.18712114130142,1.4348462945054545,0.9897654951002887,0.9073646915048938,0.9948280259090484,0.022085254320657513,-0.0039651911804768954,1.0574822463423459,-714.4317915481452,518.8790668043397,0.04296669012077215,-7682.876319836999,685.2579873614599,0.019343099780503296,-1815.822130083308,857.6377875446325,,-1083.159590420602,1715.1999043033557,
146,1.2925519924892328,0.9873755146226565,0.9864775870294391,0.7756400553077111,1.1215635837916367,-0.0064822107089888975,0.0015893244673305142,1.033788177586778,-3302.8087029435574,602.6640426402599,0.03690309902248425,-9226.965878308229,796.6787438824214,0.014472400421151513,-1874.1709219411853,870.3386794442506,,-1126.720938400776,1741.4267929957564,
147,0.9840058647469495,1.887474274898676,1.0699168415361546,1.0577892112438572,0.8740714987868381,0.0023961134220450327,0.002183612277887598,1.059076407347039,-402.89567020694085,516.5488649807006,0.050034813386334066,-5502.990129259808,676.470252481964,0.03071283215928831,-1374.5545942048511,760.7533261881325,,-893.8681971639583,1482.0088600749039,
148,1.0129517955409761,2.8734354053454254,0.9457796190503418,0.9652319132472635,0.9492084332436359,-0.025775902569223193,0.004155249089875725,0.9374589942440391,-1489.1130106263113,553.8534537384845,0.04588702087416346,-6731.329119664142,737.3389937024295,0.019822079077257235,-1792.3763869721554,986.2081854398826,,-1031.2847718097225,1936.038473726491,
149,0.920928703057079,1.48079725351969,1.135008069022497,1.0448261331680455,0.8166531052627759,-0.005717133355783062,-0.005825154570612037,1.1057820071887867,2053.4026707051817,450.4013798567877,0.05415078348973951,-3816.49486093377,584.1850043800704,0.03794748751215146,-776.8708124140865,645.8887919629349,0.013956096377940172,-686.0673328560406,1138.8466493821354,
150,1.0678507300539046,1.0266176792083825,0.978919136599844,0.9964157904520433,1.1452867851284187,-0.04029528407035031,0.006764700331323176,1.295059115308629,-2815.664789644184,604.4042941412177,0.04093456166878569,-7874.086501870053,782.2946291466465,0.01524341958416704,-2039.8848777392805,1368.7642355617593,,-1159.9483019928985,2494.9285269773623,
151,1.2390332118828637,1.2395309543103472,1.1617594015090593,1.1114662840683158,1.0104804957440148,0.0158813418391706,0.009413440239487024,1.030778673297803,-3565.328531801484,634.228972797435,0.04176640165678102,-7551.557330313205,826.3486382083994,0.02903455998370306,-1545.293666350504,856.3840833533526,,-996.1159950222032,1665.4561863819547,
152,1.0879141742620686,0.9173783183458178,0.914422456990311,0.9755283084359042,1.155651537935618,-0.008549131624354049,-0.0018546638486596576,1.0901280379390195,-786.419286488154,520.5253099614127,0.04433586519723186,-7749.819478225194,683.470354691098,0.014476911070711716,-2152.3429928511882,1684.6321404968098,,-1195.2182657230485,2768.0409216651838,
153,1.221882103285636,1.80399214018839,1.0725726769062687,0.8296626948558281,1.2116843244080422,-0.04358333400057743,0.009369291340208048,0.8413999366324194,-4022.047929856379,663.7405250063023,0.03863456806570926,-8096.584969076773,879.4958687694801,0.02196606212181811,-1644.8293941944867,878.4753917419221,,-1017.0294642249947,1720.2650210926813,
